Song Title|Voicing|Arranger
LET'S LIGHT THE CANDLES AGAIN|SSAA|Jeanne Elmuccio
LIFE IS A HIGHWAY|SSAA|Joey Minshall
LIFE UPON THE WICKED STAGE|SSAA|Tedda Lippincott
LIGHT THE CANDLES|SSAA|Tedda Lippincott
LIME JELLO MARSHMALLOW COTTAGE CHEESE SURPRISE|SSAA|Marie Johnson
LITTLE ARROWS|SSAA|Kathy Barnett
LITTLE BLACK DRESS|SSAA|Elaine Gain
LITTLE BOY BLUE|SSAA|Marie Johnson
LITTLE BOY, THE (THE LITTLE CHILD)|SSAA|Nancy Bergman
LITTLE GREY DONKEY|SSAA|Avis Fellows
LITTLE SAINT NICK|SSAA|Barbara McNeill
LITTLE SAINT NICK|SSAA|Sheila Cope
LO! HOW A ROSE|SSAA|Carolyn Johnson
LO! HOW A ROSE (YOUNG WOMEN VOICING)|SSAA|Carolyn Johnson
LOLLIPOP|SSAA|Linda Masterson
LONELY PEOPLE DO FOOLISH THINGS|SSAA|Sylvia Alsbury
LONG AGO (AND FAR AWAY)|SSAA|Cheryl D Suhr
LONG AGO (AND FAR AWAY)|SSAA|Dede Nibler
LONG AGO (AND FAR AWAY)|SSAA|Diane M. Clark
LONGER|SSAA|Diane Buschel
LONGER|SSAA|Joan D'Agostino
LONGER|SSAA|Linda Edmondson
LONGEST TIME, THE (bass solo + 4 parts)|SSAA|Carolyn Schmidt
LOOK AT THAT FACE|SSAA|Tedda Lippincott
LOOK AT US|SSAA|Tedda Lippincott
LOOK FOR ME AT JESUS' FEET|SSAA|Janice Wheeler
LOOKING AT THE RAIN AND MISSING YOU|SSAA|Marie Johnson
LORD'S PRAYER (SISTER MEAD'S)|SSAA|Kay Bromert
LOST IN MY DREAMS|SSAA|Linda Edmondson
LOVE AND MARRIAGE|SSAA|Marsha Zwicker
LOVE CAN BUILD A BRIDGE|SSAA|Tedda Lippincott
LOVE CAN BUILD A BRIDGE|SSAA|Yvonne Connolly
LOVE IN ANY LANGUAGE|SSAA|David Briner
LOVE IS FRIENDSHIP SET TO MUSIC|SSAA|Marie Johnson
LOVE LETTERS|SSAA|Fred King
LOVE LETTERS|SSAA|June Berg
LOVE LETTERS STRAIGHT FROM YOUR HEART|SSAA|Jim Arns
LOVE LIFTED ME|SSAA|Marie Johnson
LOVE ME TENDER|SSAA|Bev Sellers
LOVE ME TENDER|SSAA|David Wright
LOVE ME WITH ALL YOUR HEART|SSAA|Carolyn Schmidt
LOVE ME WITH ALL YOUR HEART|SSAA|LaVeda Redfield
LOVE ME WITH ALL YOUR HEART|SSAA|Nancy Bergman
LOVE ME WITH ALL YOUR HEART (CUANDO CALIENTA EL SO|SSAA|Mary Lou Gomez-Leon
LOVE POTION #9|SSAA|Connie Nickel
LOVE POTION #9|SSAA|Joey Minshall
LOVE POTION #9|SSAA|June Dale
LOVE POTION No. 9|SSAA|Carolyn Johnson
LOVE POTION NO. 9|SSAA|Melissa Martin
LOVE THE WORLD AWAY|SSAA|Kay Bromert
LOVE WILL BE OUR HOME|SSAA|Kim Andrews
LOVE, ME|SSAA|Tedda Lippincott
LOVE'S OLD SWEET SONG|SSAA|Anna Maria Parker
LUCK BE A LADY|SSAA|Avis Fellows
LUCK BE A LADY|SSAA|Carolyn Schmidt
LULLABYE|SSAA|Cheryl Suhr
LULLABYE|SSAA|Susan Kegley
LULU'S BACK IN TOWN|SSAA|Jim Arns
LULU'S BACK IN TOWN|SSAA|Judy Vidal
M-O-T-H-E-R (A Word That Means the World to Me)|SSAA|Lauree Cogley
MACAVITY, THE MYSTERY CAT|SSAA|Joey Minshall
MACNAMARA'S BAND|SSAA|Charlene Yazurlo
MAGIC MOMENTS|SSAA|Marge Bailey
MAGICAL MYSTERY TOUR|SSAA|Kay Bromert
MAIRZY DOATS|SSAA|Tedda Lippincott
MAKE LOVE TO ME|SSAA|Jean McFadyen
MAKIN' MUSIC|SSAA|Kay Bromert
MAKIN' WHOOPEE|SSAA|Jeanette Hawkenson
MAKING OUR DREAMS COME TRUE (2 VERSIONS)|SSAA|Sheila Cope
MAMA DON'T 'LOW|SSAA|Mary K. Coffman
MAMA'S TEACHING ANGELS HOW TO SING|SSAA|Joey Minshall
MAMBO ITALIANO|SSAA|Jean McFadyen
MAME|SSAA|Nancy Bergman
MAMMA MIA|SSAA|ELAINE GAIN
MAN WITH THE BAG, THE (EVERYBODY'S WAITIN' FOR)|SSAA|Joan D'Agostino
MAN WITH THE BAG, THE (EVERYBODY'S WAITIN' FOR)|SSAA|June Berg
MAN! I FEEL LIKE A WOMAN|SSAA|Becky Wilkins
MANGER MEDLEY|SSAA|Carolyn Johnson
MARY WAS THE FIRST ONE TO CARRY THE GOSPEL|SSAA|Diane Landry
MARY, MARY aka MARY ROCK|SSAA|Charlene Yazurlo
MARY'S A GRAND OLD NAME|SSAA|Carolyn Johnson
MAY I NEVER LOVE AGAIN|SSAA|Charlotte Pernert
MAY I NEVER LOVE AGAIN|SSAA|Renee Craig
MAYBE THIS TIME|SSAA|Marge Bailey
ME AND MY SHADOW|SSAA|Nancy Bergman
ME AND THE BOYFRIEND|SSAA|Joan D 'Agostino
MEDLEY - A JAZZ HOLIDAY|SSAA|Sharon Carlson
MEDLEY - A SUNDAY KIND OF LOVE|SSAA|Gene Cokeroft
MEDLEY - AMAPOLA (PRETTY LITTLE POPPY)|SSAA|Carolyn Schmidt
MEDLEY - AMERICA, THE BEAUTIFUL|SSAA|Tedda Lippincott
MEDLEY - ANGELINA|SSAA|Gene Cokeroft
MEDLEY - AS LONG AS YOU'RE NOT IN LOVE|SSAA|Carolyn Healey
MEDLEY - BABY FACE|SSAA|June Dale
MEDLEY - Baby Love|SSAA|David Wright
MEDLEY - Baby Won't You Please Come Home|SSAA|Pernert Charlot
MEDLEY - BACHARACH & DAVID MEDLEY|SSAA|Michael Gellert
MEDLEY - BIBBIDI BOBBIDI BOO (FROM CINDERELLA)|SSAA|Jeanette Perry
MEDLEY - BLUE HAWAII|SSAA|Nancy Bergman
MEDLEY - BOOGIE WOOGIE BUGLE BOY|SSAA|June Dale
MEDLEY - CAN'T HELP FALLING IN LOVE|SSAA|Joanne Dockrell
MEDLEY - CANADIAN MEDLEY/Canada, My Home|SSAA|Joey Minshall
MEDLEY - CHIM CHIM CHER-EE|SSAA|Loretta Martin
MEDLEY - CONEY ISLAND WASHBOARD|SSAA|Ardeth Fullmer
MEDLEY - CRY BABY BLUES|SSAA|Marsha Zwicker
MEDLEY - CUDDLE UP A LITTLE CLOSER|SSAA|Molly Rowland
MEDLEY - DIAMONDS - CONTEST VERSION|SSAA|Carolyn Schmidt
MEDLEY - DIAMONDS - SHOW VERSION|SSAA|Carolyn Schmidt
MEDLEY - DO YOU HEAR WHAT I HEAR?|SSAA|Marie B. Johnson
MEDLEY - EVERYBODY NEEDS SOMEBODY TO LOVE|SSAA|Jim Arns
MEDLEY - EVERYBODY'S DOIN' IT NOW|SSAA|Charlotte Pernert
MEDLEY - EVERYTHING'S ALL RIGHT|SSAA|June Berg
MEDLEY - FIVE MINUTES MORE|SSAA|Doris Twardosky
MEDLEY - God Bless the U.S.A.|SSAA|Mary K. Coffman
MEDLEY - GOOD NIGHT|SSAA|Donna Stewart
MEDLEY - HAIL HOLY QUEEN|SSAA|Cynthia Becker
MEDLEY - HERE COMES SANTA CLAUS|SSAA|Marie Hampton
MEDLEY - HOT DIGGITY|SSAA|Marge Bailey
MEDLEY - HOUSE AT POOH CORNER|SSAA|Carolyn Schmidt
MEDLEY - How Could You Believe Me|SSAA|Sylvia Alsbury
MEDLEY - HYMN FOR A SUNDAY EVENING|SSAA|Cynthia Becker
MEDLEY - I DON'T KNOW WHY|SSAA|Jim Massey
MEDLEY - I FOUND YOU OUT WHEN I FOUND YOU IN|SSAA|June Berg
MEDLEY - I Love A Piano|SSAA|Marge Bailey
MEDLEY - I TOLD THEM ALL ABOUT YOU|SSAA|Jim Arns
MEDLEY - I USED TO LOVE YOU|SSAA|Carolyn Schmidt
MEDLEY - I Want A Girl|SSAA|Barbara Bianchi
MEDLEY - I WANT A GIRL JUST LIKE THE GIRL THAT|SSAA|Avis Fellows
MEDLEY - I'M GONNA LOCK|SSAA|Marsha Zwicker
MEDLEY - I'VE GOT THE MUSIC IN ME|SSAA|Dede Nibler
MEDLEY - IT MIGHT AS WELL BE SPRING|SSAA|Kay Bromert
MEDLEY - JUST IN TIME|SSAA|Stephanie Gentry
MEDLEY - LET'S TALK ABOUT MY SWEETIE|SSAA|Nancy Bergman
MEDLEY - Low Down Rhythm|SSAA|Barbara McNeill
MEDLEY - MARRIED/SHUFFLE OFF TO BUFFALO|SSAA|Carolyn Schmidt
MEDLEY - MORNINGTOWN RIDE|SSAA|Valerie Hoy
MEDLEY - My Boyfriend's Back/My Guy|SSAA|Becky L. Wilkins
MEDLEY - ONCE UPON A DECEMBER|SSAA|Judy Hendrickson
MEDLEY - Pigalle|SSAA|Carolyn Schmidt
MEDLEY - REJOICE WITH EXCEEDING GREAT JOY|SSAA|June Berg
MEDLEY - Somebody Else Is Taking My Place|SSAA|Dave Briner
MEDLEY - STEP IN TIME|SSAA|June Dale
MEDLEY - Surfin' USA|SSAA|Carolyn Schmidt
MEDLEY - Take Another Guess|SSAA|David Briner
MEDLEY - THAT'S LIFE|SSAA|Jarmela Speta
MEDLEY - THE CHRISTMAS SONG|SSAA|Bev Sellers
MEDLEY - THIS OLE HOUSE|SSAA|Jean McFadyen
MEDLEY - TUXEDO JUNCTION|SSAA|Carolyn Healey
MEDLEY - WHO'S SORRY NOW and GOODY, GOODY|SSAA|Carolyn Johnson
MEDLEY - WHO'S SORRY NOW and GOODY, GOODY - YW|SSAA|Carolyn Johnson
MEDLEY - WITH MY SHILLELAGH UNDER MY ARM|SSAA|Bev Sellers
MEDLEY - YOU ARE NEVER FAR AWAY FROM ME|SSAA|Marge Bailey
MEDLEY - YOU WERE ONLY FOOLIN' (WHILE I WAS FA|SSAA|Marie Johnson
MEDLEY -Goody Goody|SSAA|Bev Sellers
MEDLEY BRIGHTER THAN THE SUN|SSAA|Carole Prietto
MEDLEY: HAPPY FEET|SSAA|Jim Arns
MEDLEY: I DON'T KNOW WHERE I'M GOING BUT I'M ON MY WAY|SSAA|Carolyn Johnson
MEDLEY: JOHNNY MEDLEY|SSAA|Carolyn Johnson
MEDLEY: MAGICAL MYSTERY TOUR|SSAA|Carolyn Schmidt
MEDLEY: YW - I DON'T KNOW WHERE I'M GOING BUT I'M ON MY WAY|SSAA|Carolyn Johnson
MEDLEY: YW - JOHNNY MEDLEY|SSAA|Carolyn Johnson
MEET ME TONIGHT IN DREAMLAND|SSAA|Carolyn Johnson
MEET ME WHERE THEY PLAY THE BLUES|SSAA|Gene Cokeroft
MEGAN'S FAIR DAUGHTER|SSAA|Hilary Allen
MEMORY|SSAA|Carolyn Schmidt
MEMORY|SSAA|Joanne Dockrell
MEMORY|SSAA|Sonny Steffan
MERRILY WE ROLL ALONG|SSAA|Patricia Godfrey
MERRY CHRISTMAS EVERYONE|SSAA|Tedda Lippincott
MERRY CHRISTMAS, DARLING|SSAA|Joan D'Agostino
MERRY CHRISTMAS, WASSAILING Medley|SSAA|Carolyn E. Johnson
MERRY CHRISTMAS, WASSAILING Medley - YW|SSAA|Carolyn E. Johnson
MIGHTY MOUSE|SSAA|Jim Arns
MINNEAPOLIS/ST. PAUL THEME|SSAA|Avis Fellows
MISS OTIS REGRETS|SSAA|Marge Bailey
MISSISSIPPI (M-I CROOKED LETTER)|SSAA|Nancy Bergman
MISSISSIPPI MUD|SSAA|Nancy Bergman
MISSISSIPPI SQUIRREL REVIVAL|SSAA|Marge Bailey
MISTER SANDMAN|SSAA|Karen McCarville
MISTER TOUCHDOWN U.S.A.|SSAA|Nancy Bergman
MISTY|SSAA|Sharon Holmes
MOMENTS TO REMEMBER|SSAA|Marge Bailey
MOMENTS TO REMEMBER|SSAA|Tedda Lippincott
MONDAY, MONDAY|SSAA|Tedda Lippincott
MONEY, MONEY|SSAA|Charlene Yazurlo
MONEY, MONEY|SSAA|Sonny Steffan
MONEY, MONEY|SSAA|Sylvia Alsbury
MONEY, MONEY, MONEY|SSAA|Carolyn Johnson
MOON RIVER|SSAA|Doris Twardosky
MOONLIGHT BAY|SSAA|Louise Hamilton
MOONLIGHT BECOMES YOU|SSAA|Mary Grace Lodico
MOONLIGHT IN VERMONT|SSAA|Tedda Lippincott
MORE THAN A NAME ON A WALL|SSAA|JoAnne Ingels
MORE THAN WORDS|SSAA|Tedda Lippincott
MORNING GLORIES TWINE|SSAA|Carolyn E Johnson
MORNING GLORIES TWINE (Adult)|SSAA|Carolyn Johnson
MOSCOW NIGHTS|SSAA|Marge Bailey
MOTHER GOOSE SUITE|SSAA|Joan D'Agostino
MOTHER'S HANDS|SSAA|Avis Fellows
MOVES LIKE JAGGER|SSAA|Joey Minshall
MOVIN' UP TO GLORYLAND|SSAA|Tedda Lippincott
MR. CUSTER|SSAA|Greta Somers
MR. MISTOFFELEES|SSAA|Patsee Parker
MR. WONDERFUL|SSAA|Kay Bromert
MUPPET SHOW THEME|SSAA|Carolyn Johnson
MURDER, HE SAYS|SSAA|Carolyn Schmidt
MUSIC|SSAA|Marie Johnson
MUSIC MOVES ME|SSAA|Kay Bromert
MUSIC MOVES ME|SSAA|Tedda Lippincott
MY BABY JUST CARES FOR ME|SSAA|Elaine Gain
MY BEST TO YOU|SSAA|Sonny Steffan
MY BOYFRIEND'S BACK|SSAA|Marsha Zwicker
MY CHRISTMAS SONG FOR YOU|SSAA|Kay Bromert
MY CHRISTMAS SONG FOR YOU|SSAA|Sherry Berkley
MY CHURCH|SSAA|Kim Andrews
MY CUTEY'S DUE AT TWO-TO-TWO|SSAA|Linda Edmondson
MY CUTEY'S DUE AT TWO-TO-TWO|SSAA|Sonny Steffan
MY DADDY IS ONLY A PICTURE|SSAA|Jean Flinn
MY DADDY IS ONLY A PICTURE|SSAA|Tedda Lippincott
MY GIRL|SSAA|Doris Twardosky
MY HEART WILL GO ON|SSAA|Jean F McFadyen
MY HEART WILL GO ON ("TITANIC" LOVE THEME)|SSAA|Tedda Lippincott
MY HONEY'S LOVIN' ARMS|SSAA|Anna Marie Parker
MY HONEY'S LOVIN' ARMS|SSAA|David Wright
MY LITTLE DIAMONDS|SSAA|Carolyn Johnson
MY LOVE IS LIKE A RED, RED ROSE|SSAA|Hilary Allen
MY MELANCHOLY BABY|SSAA|Charlotte Pernert
MY MELANCHOLY BABY|SSAA|Marie Johnson
MY OLD FLAME|SSAA|Bev Sellers
MY PRAYER|SSAA|Tedda Lippincott
MY ROMANCE|SSAA|Donna Stewart
MY ROMANCE|SSAA|Joey Minshall
MY SWEETHEART'S THE MAN IN THE MOON|SSAA|Carolyn Johnson
MY TRIBUTE|SSAA|June Berg
MY WAY|SSAA|Joey Minshall
MY WILD IRISH ROSE|SSAA|Carolyn Johnson
MY WISH FOR YOU|SSAA|Kay Bromert
MY WONDERFUL ONE|SSAA|Bob Long
NAMEDROPPINGS|SSAA|Corinna Garriock
NEVER AGAIN|SSAA|Mary K. Coffman
NEVER LET GO OF YOUR DREAM|SSAA|Tedda Lippincott
NEVER LET THE SAME BEE|SSAA|Marie Johnson
NEW WAY TO WALK, A (Adult Women)|SSAA|Carolyn Johnson
NEXT TO LOVIN' (I LIKE FIGHTIN' BEST)|SSAA|Marge Bailey
NO FANCY SHOES|SSAA|Carolyn Johnson
NO GREATER LOVE (There Is)|SSAA|Nancy Bergman
NO LOVE SONG|SSAA|Joe Liles
NO MATTER WHAT|SSAA|Valerie Hoy
NO MORE (MY BABY DON'T LOVE ME)|SSAA|Charlene Yazurlo
NO ONE'S FOOL|SSAA|Avis Fellows
NOBODY'S LONESOME BUT ME|SSAA|Avis Fellows
NOBODY'S ROSE|SSAA|Nancy Bergman
NOBODY'S SWEETHEART NOW|SSAA|Bev Sellers
NOT WHILE I'M AROUND|SSAA|Jerilee Inghram
NOTHING SEEMS THE SAME ANYMORE|SSAA|Donna Shorkey
NOWADAYS (It's Good, Isn't It)|SSAA|Carolyn Johnson
O CHANUKAH, O CHANUKAH|SSAA|Carolyn Johnson
O CHRISTMAS TREE|SSAA|Carolyn Johnson
O HOLY NIGHT|SSAA|Suzy Buerer
O LITTLE TOWN OF BETHLEHEM|SSAA|Carolyn E. Johnson
O LITTLE TOWN OF BETHLEHEM - YW|SSAA|Carolyn E. Johnson
OB-LA-DI, OB-LA-DA|SSAA|Carolyn Schmidt
OB-LA-DI, OB-LA-DA|SSAA|Karen McCarville
OCCAPELLA|SSAA|Marie Hampton
OCTOPUS' GARDEN|SSAA|Carolyn Schmidt
OCTOPUS'S GARDEN|SSAA|Tedda Lippincott
ODE TO JOY (JOYFUL, JOYFUL)|SSAA|Barbara McNeill
ODE TO JOY (JOYFUL, JOYFUL)|SSAA|Carolyn Johnson
ODE TO JOY (JOYFUL, JOYFUL) - YW|SSAA|Carolyn Johnson
ODE TO MY ANSWERING MACHINE (2 VERSIONS)|SSAA|Marie Johnson
OH JOHNNY, OH JOHNNY, OH!|SSAA|Carolyn Johnson
OH, HOW I MISS YOU TONIGHT|SSAA|Jim Arns
OH, WHAT A BEAUTIFUL MORNING|SSAA|Anna Maria Parker
OH, WHAT A MERRY CHRISTMAS DAY|SSAA|Connie Nickel
OH! FRENCHY (HONEY)|SSAA|Carolyn Johnson
OH! FRENCHY (HONEY) - YW|SSAA|Carolyn Johnson
OH! HOW I LAUGH WHEN I THINK HOW I CRIED ABOUT YOU|SSAA|Marie Johnson
OL' MAN RIVER|SSAA|June Dale
OLD BONES|SSAA|Tedda Lippincott
OLD FASHIONED LADY|SSAA|Barbara Bianchi
OLD FASHIONED WEDDING|SSAA|Marie Hampton
OLD FRIENDS|SSAA|Lauren Kahn
OLD SONGS ARE OLD FRIENDS|SSAA|Einar Pedersen
OLD TIME RELIGION-DO LORD Medley|SSAA|Karen McCarville
OLD TOY TRAINS|SSAA|Gail Docktor
OLDER WOMEN|SSAA|Tedda Lippincott
OLDER WOMEN (MAKE BEAUTIFUL LOVERS)|SSAA|Jim Massey
ON A BICYCLE BUILT FOR TWO (DAISY BELL)|SSAA|Marie Johnson
ON A SLOW BOAT TO CHINA|SSAA|Marsha Zwicker
ON MOONLIGHT BAY|SSAA|Carolyn Johnson
ON MOONLIGHT BAY - PIRATE PARODY|SSAA|Carolyn E. Johnson
ON MOONLIGHT BAY - PIRATE PARODY|SSAA|Carolyn Johnson
ON MY OWN|SSAA|Barbara McNeill
ON MY OWN|SSAA|June Dale
ON MY OWN (LES MISERABLES)|SSAA|Sylvia Alsbury
ON THE BANKS OF THE WABASH, FAR AWAY|SSAA|Suzy Buerer
ON THE WAY TO CAPE MAY|SSAA|Carolyn Schmidt
ONCE IN A LIFETIME|SSAA|Sonny Steffan
ONE BOY|SSAA|Marge Bailey
ONE FINE DAY|SSAA|Tedda Lippincott
ONE GOD|SSAA|Anita Barzilla
ONE GOD|SSAA|Anna Maria Parker
ONE LITTLE CANDLE|SSAA|Tedda Lippincott
ONE SHORT DAY|SSAA|Susan Kegley
ONE SIZE FITS ALL|SSAA|Charlene Yazurlo
ONE SONG AT A TIME|SSAA|Joe Liles
ONE TIN SOLDIER|SSAA|June Dale
ONE TOY SOLDIER|SSAA|June Dale
ONE VOICE|SSAA|Marge Bailey
ONE VOICE|SSAA|Pat LeVezu
ONLY ONE|SSAA|Jean McFadyen
ONLY YOU (AND YOU ALONE)|SSAA|Mary K. Coffman
ONLY YOU (AND YOU ALONE)|SSAA|Tedda Lippincott
OOH! MY FEET!|SSAA|Carolyn Johnson
OOM PAH PAH|SSAA|June Dale
OPENING NIGHT|SSAA|Michael Gellert
OPERATOR|SSAA|Bev Sellers
OPERATOR|SSAA|Charlene Yazurlo
OPUS ONE|SSAA|Barbara McNeill
OPUS ONE|SSAA|David Briner
OUR LIPS ARE SEALED|SSAA|Lauren Kahn
OUR TIME|SSAA|David Briner
OVER THE HILL|SSAA|Marge Bailey
PADDLIN' MADELIN' HOME|SSAA|Nancy Bergman
PAINTIN' THIS OLD TOWN BLUE|SSAA|David Briner
PAPA OOM MOW MOW|SSAA|Jim Arns
PARADE OF THE WOODEN SOLDIERS|SSAA|Penny Hartmann
PART OF YOUR WORLD|SSAA|Carolyn Schmidt
PEACE, PEACE|SSAA|June Berg
PEANUT BUTTER AND JELLY|SSAA|Kathy Barnett
Percy, The Puny Poinsettia|SSAA|Suzy Buerer
PERHAPS LOVE|SSAA|Charlotte Rubio
PERHAPS LOVE|SSAA|Kay Bromert
PHFFT! YOU WERE GONE! Parody|SSAA|Cris Conerty
PICK A POCKET OR TWO|SSAA|June Dale
PIGTAILS & FRECKLES|SSAA|Sylvia Alsbury
PIRATE SEASIDE MEDLEY - BY THE BEAUTIFUL SEA|SSAA|Carolyn Johnson
PLEASE COME HOME FOR CHRISTMAS|SSAA|Sharon Holmes
POMP AND CIRCUMSTANCES|SSAA|Debbie Porter
POOR LITTLE RAGGEDY ANDY|SSAA|Marge Bailey
POOR UNFORTUNATE SOULS|SSAA|Doris Twardosky
POWER OF LOVE, THE Arranger:|SSAA|Joey Minshall
PRAISE THE LORD AND PASS THE AMMUNITION Medley|SSAA|Tedda Lippincott
PRECIOUS FRIENDS|SSAA|Tedda Lippincott
PRETEND YOU DON'T SEE HER (HIM)|SSAA|Sonny Steffan
PURPLE PEOPLE EATER|SSAA|Tedda Lippincott
PUT A LITTLE HOLIDAY IN YOUR HEART|SSAA|Jeanne Elmuccio
PUT ON A HAPPY FACE|SSAA|Tedda Lippincott
PUT YOUR HEAD ON MY SHOULDER|SSAA|Carolyn Healey
PUTTIN' ON THE RITZ|SSAA|Bev Sellers
PUTTIN' ON THE RITZ|SSAA|Jo Lund
PUTTIN' ON THE RITZ|SSAA|Kay Bromert
RADIO|SSAA|David Briner
RAGTIME COWBOY JOE (COWGIRL)|SSAA|Carolyn Johnson
RAINBOWS IN THE SNOW|SSAA|Jean McFadyen
RAZZLE DAZZLE|SSAA|Carolyn Johnson
RAZZLE DAZZLE - YW|SSAA|Carolyn Johnson
REACH|SSAA|Sharon Carlson
REACH FOR THE LIGHT|SSAA|June Dale
REACH OUT OF THE DARKNESS|SSAA|Kathy Barnett
REACH OUT TO JESUS|SSAA|Tedda Lippincott
RED SAILS IN THE SUNSET|SSAA|Susan Heimburger
REINDEER BOOGIE|SSAA|Diane Landry
REJOICE WITH EXCEEDING GREAT JOY|SSAA|Zoe Hagy
RELEASE ME|SSAA|Nancy Bergman
REMEMBER ME|SSAA|Julie Starr
RENAISSANCE WOMAN|SSAA|David Briner
RETURN TO POOH CORNER|SSAA|Joey Minshall
RHYTHM IS OUR BUSINESS|SSAA|Marsha Zwicker
RHYTHM OF THE NIGHT|SSAA|Cynthia Becker
RICOCHET ROMANCE|SSAA|Sonny Steffan
RIGHT AS THE RAIN|SSAA|Joan D'Agostino
RING THEM BELLS|SSAA|Jim Massey
RING THEM BELLS|SSAA|Marge Bailey
RIVER IN JUDEA|SSAA|Marie Johnson
RIVER IN JUDEA|SSAA|Marsha Zwicker
RIVER OF DREAMS|SSAA|Jo Lund
RIVER STAY 'WAY FROM MY DOOR|SSAA|June Dale
ROCK AND ROLL IS HERE TO STAY|SSAA|Charlene Yazurlo
ROCK AND ROLL IS HERE TO STAY|SSAA|Lori Ludlum
ROCK AROUND THE CLOCK|SSAA|Bev Sellers
ROCK THIS TOWN|SSAA|Jean McFadyen
ROCKIN' AROUND THE CHRISTMAS TREE|SSAA|Tedda Lippincott
ROCKIN' CHAIR|SSAA|Nancy Bergman
ROCKIN' ROBIN|SSAA|Tedda Lippincott
ROCKY TOP|SSAA|David Briner
ROCKY TOP|SSAA|Jim Arns
ROCKY TOP|SSAA|Nancy Shumard
ROLL ON, COLUMBIA|SSAA|Marge Bailey
ROLLING IN THE DEEP|SSAA|ELAINE GAIN
ROMANCIN' THE BLUES|SSAA|David Briner
ROMANCIN' THE BLUES|SSAA|June Berg
ROSES OF YESTERDAY|SSAA|Nancy Bergman
ROSIE|SSAA|Nancy Bergman
ROUTE SIXTY SIX|SSAA|Ardeth Fullmer
ROUTE SIXTY SIX|SSAA|Dorothy Herivel
ROUTE SIXTY SIX|SSAA|Jim Arns
ROUTE SIXTY SIX|SSAA|Marge Bailey
ROW, ROW, ROW|SSAA|Carolyn Johnson
ROW, ROW, ROW|SSAA|Marsha Zwicker
ROW, ROW, ROW|SSAA|Mary K. Coffman
ROW, ROW, ROW (YOUNG WOMEN VOICING)|SSAA|Carolyn Johnson
RUBBER DUCKIE|SSAA|Carolyn E. Johnson
Ruby Gentry|SSAA|Doris Twardosky
RUDOLPH THE RED NOSED REINDEER|SSAA|Jim Arns
RUDOLPH THE RED NOSED REINDEER|SSAA|La Veda Redfield
RUDOLPH THE RED NOSED REINDEER|SSAA|Nancy Bergman
RUDOLPH THE RED-NOSED REINDEER|SSAA|Carolyn Schmidt
RUMOR HAS IT|SSAA|Timari Thorstenson
RUN TO YOU|SSAA|Becky Wilkins
RUNNING BEAR|SSAA|Greta Somers
S WONDERFUL|SSAA|Charlotte Pernert
S'POSIN|SSAA|Diana Franceschi
SAILING DOWN THE CHESAPEAKE BAY|SSAA|Jim Arns
SALLY WON'T YOU COME BACK?|SSAA|Avis Fellows
SAM, THE OLD ACCORDIAN MAN|SSAA|Tedda Lippincott
SAM, YOU MADE THE PANTS TOO LONG|SSAA|Jo Lund
SAM, YOU MADE THE PANTS TOO LONG|SSAA|Tedda Lippincott
Same Old Lang Syne|SSAA|Phyllis Fishbein
SAN ANTONIO ROSE|SSAA|Tedda Lippincott
SAN FRANCISCO SADIE|SSAA|Carolyn Johnson
SANTA BABY|SSAA|June Berg
SANTA MEDLEY|SSAA|Carolyn Johnson
SARA LEE|SSAA|Fran Pickett
SARA LEE|SSAA|Joey Minshall
SATURDAY IN THE PARK|SSAA|Jim Arns
Saturday Night in Toledo, Ohio|SSAA|Carolyn Healey
SAVE YOUR SORROW|SSAA|Joan D'Agostino
SAXAPHONE MAN|SSAA|Bev Sellers
SAY IT ISN'T SO|SSAA|Nancy Bergman
SAY IT ISN'T SO|SSAA|Sharon Holmes
SAY IT WITH MUSIC|SSAA|Flora Beth Cunningham
SCARBOROUGH FAIR|SSAA|Hilary Allen
SCARBOROUGH FAIR CANTICLE|SSAA|Diane Butler
SCOTCH AND SODA|SSAA|Carolyn Healey
SCOTCH AND SODA|SSAA|Mary K Coffman
SCOTCH AND SODA|SSAA|Sylvia Alsbury
SEASIDE RENDEZVOUS|SSAA|Kristen Bridges
SEASON'S GREETINGS|SSAA|Carolyn Johnson
SEASONS OF LOVE|SSAA|Gene Bender
SEASONS OF LOVE|SSAA|Joey Minshall
SEASONS OF LOVE|SSAA|Sylvia Posso
SEEMS LIKE OLD TIMES|SSAA|Debbie Porter
SEIZE THE DAY|SSAA|Jim Arns
SEND IN THE CLOWNS|SSAA|Joey Minshall
SEND IN THE CLOWNS|SSAA|Kay Bromert
SEND ME THE PILLOW YOU DREAM ON|SSAA|Betty Steele
SENTIMENTAL JOURNEY|SSAA|Carolyn Johnson
SENTIMENTAL JOURNEY|SSAA|Joanne Dockrell
SENTIMENTAL JOURNEY|SSAA|Karen McCarville
SENTIMENTAL JOURNEY|SSAA|Louise Hamilton
SEPTEMBER IN THE RAIN|SSAA|Clarice Fowler
SEPTEMBER IN THE RAIN|SSAA|June Berg
SERENADE IN BLUE|SSAA|Cheryl Suhr
SEVEN LITTLE GIRLS SITTING IN THE BACK SEAT|SSAA|Suzy Buerer
SEVENTY SIX TROMBONES|SSAA|Mary Lou Gomez-Leon
SEVENTY SIX TROMBONES|SSAA|Nancy Bergman
SGT. PEPPERS LONELY HEARTS CLUB BAND|SSAA|Jim Arns
